,Category,Message,Contain_HP
1623,0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social   ,False
1624,0,I am in your office na.   ,False
1625,0,"\Are you comingdown later?\""""   ",False
1626,0,Super da:)good replacement for murali   ,False
1627,0,Da is good good player.why he is unsold.   ,False
1628,0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.   ,False
1629,0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!   ,False
1630,1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV   ",True
1631,0,I dont want to hear philosophy. Just say what happen   ,False
1632,0,You got job in wipro:)you will get every thing in life in 2 or 3 years.   ,False
1633,0,Then cant get da laptop? My matric card wif Ì_ lei...    ,False
1634,0,Dunno da next show aft 6 is 850. Toa payoh got 650.   ,False
1635,1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate    ",True
1636,0,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.   ,False
1637,0,They did't play one day last year know even though they have very good team.. Like india.   ,False
1638,0,K.:)you are the only girl waiting in reception ah?   ,False
1639,0,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.   ,False
1640,0,"Sir, i am waiting for your call.   ",False
1641,0,What's up. Do you want me to come online?   ,False
1642,0,"It could work, we'll reach a consensus at the next meeting   ",False
1643,0,Aiyah then i wait lor. Then u entertain me. Hee...   ,False
1644,0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.   ",False
1645,0,I'll let you know when it kicks in   ,False
1646,0,You call him now ok i said call him   ,False
1647,0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.   ,False
1648,0,Or Ì_ go buy wif him then i meet Ì_ later can?   ,False
1649,0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*   ,False
1650,0,Today my system sh get ready.all is well and i am also in the deep well   ,False
1651,0,Mom wants to know where you at   ,False
1652,0,"Aight, I'll text you when I'm back   ",False
1653,0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too   ,False
1654,0,Oh ok i didnt know what you meant. Yep i am baby jontin   ,False
1655,1,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on   ,False
1656,1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!   ,False
1657,0,Watching tv now. I got new job :)   ,False
1658,0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!    ,False
1659,0,I AM AT A PARTY WITH ALEX NICHOLS   ,False
1660,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594   ,True
1661,0,Just seeing your missed call my dear brother. Do have a gr8 day.   ,False
1662,0,Ok.. ÌÏ finishing soon?   ,False
1663,0,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(   ",False
1664,0,I love your ass! Do you enjoy doggy style? :)   ,False
1665,0,I think asking for a gym is the excuse for lazy people. I jog.   ,False
1666,1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs    ,False
1667,1,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or å£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm   ,True
1668,0,No. On the way home. So if not for the long dry spell the season would have been over   ,False
1669,0,I gotta collect da car at 6 lei.   ,False
1670,0,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.   ,False
1671,0,Probably earlier than that if the station's where I think it is   ,False
1672,1,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+   ,True
1673,1,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)   ",False
1674,0,"Uh, heads up we don't have THAT much left   ",False
1675,0,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.   ,False
1676,0,"Aight, sounds good. When do you want me to come down?   ",False
1677,0,Wat would u like 4 ur birthday?   ,False
1678,0,I love working from home :)   ,False
1679,0,And miss vday the parachute and double coins??? U must not know me very well...   ,False
1680,0,My sister got placed in birla soft da:-)   ,False
1681,0,Wah... Okie okie... Muz make use of e unlimited... Haha...    ,False
1682,0,"There're some people by mu, I'm at the table by lambda   ",False
1683,0,And stop being an old man. You get to build snowman snow angels and snowball fights.   ,False
1684,0,ELLO BABE U OK?   ,False
1685,0,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u    ,False
1686,0,Then u going ikea str aft dat?   ,False
1687,0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer   ,False
1688,0,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.   ,False
1689,0,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.   ,False
1690,0,You want to go?    ,False
1691,1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl   ,True
1692,0,Its not that time of the month nor mid of the time?   ,False
1693,0,Fffff. Can you text kadeem or are you too far gone   ,False
1694,0,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...   ,False
1695,0,Is fujitsu s series lifebook good?   ,False
1696,0,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.   ,False
1697,0,Dont know you bring some food   ,False
1698,0,No current and food here. I am alone also   ,False
1699,0,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...   ,False
1700,0,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?   ,False
1701,0,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.   ,False
1702,0,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!   ",False
1703,0,Omg it could snow here tonite!   ,False
1704,1,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!   ,True
1705,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.   ,True
1706,0,Carry on not disturbing both of you   ,False
1707,0,What pa tell me.. I went to bath:-)   ,False
1708,0,Jus finished avatar nigro   ,False
1709,0,R u over scratching it?   ,False
1710,0,Did either of you have any idea's? Do you know of anyplaces doing something?   ,False
1711,0,"My planning usually stops at \find hella weed  smoke hella weed\""""  ",False
1712,0,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do \"" not \""what i need to do.\""""  ",False
1713,0,Excellent! Are you ready to moan and scream in ecstasy?   ,False
1714,1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. Aå£1.50 minAPN LS278BB   ,True
1715,0,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex   ,False
1716,0,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(   ,False
1717,0,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu   ",False
1718,0,Can Ì_ call me at 10:10 to make sure dat i've woken up...   ,False
1719,0,Hey we can go jazz power yoga hip hop kb and yogasana    ,False
1720,0,The battery is for mr adewale my uncle. Aka Egbon   ,False
1721,0,Wait 2 min..stand at bus stop   ,False
1722,0,Oh ic. I thought you meant mary jane.   ,False
1723,0,Haha... Really oh no... How? Then will they deduct your lesson tmr?   ,False
1724,0,Nah im goin 2 the wrks with j wot bout u?   ,False
1725,0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................   ,False
1726,0,Good night. Am going to sleep.   ,False
1727,0,"Aight I'll grab something to eat too, text me when you're back at mu   ",False
1728,0,K...k:)why cant you come here and search job:)   ,False
1729,0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.   ,False
1730,0,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite   ",False
1731,1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18   ,True
1732,0,LOL that would be awesome payback.   ,False
1733,1,it to 80488. Your 500 free text messages are valid until 31 December 2005.   ,False
1734,0,Yes :)it completely in out of form:)clark also utter waste.   ,False
1735,0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon    ,False
1736,0,What's a feathery bowa? Is that something guys have that I don't know about?   ,False
1737,0,Even i cant close my eyes you are in me our vava playing umma :-D   ,False
1738,0,2 laptop... I noe infra but too slow lar... I wan fast one   ,False
1739,1,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP   ,True
1740,0,Nvm it's ok...   ,False
1741,0,Enjoy ur life. . Good night   ,False
1742,0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!   ,False
1743,0,Thats cool. Where should i cum? On you or in you? :)   ,False
1744,0,Delhi and chennai still silent.   ,False
1745,0,Lol alright i was thinkin that too haha   ,False
1746,1,Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service   ,False
1747,0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.   ,False
1748,0,Shhhhh nobody is supposed to know!   ,False
1749,0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;    ",False
1750,0,Hey i will be late... i'm at amk. Need to drink tea or coffee   ,False
1751,1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm   ,True
1752,0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.   ,False
1753,0,S..antha num corrct dane   ,False
1754,0,No calls..messages..missed calls   ,False
1755,0,The basket's gettin full so I might be by tonight   ,False
1756,0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX   ,False
1757,0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!   ,False
